fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-18,13:45,Monza vs Sassuolo,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,38.5%,0.384800,2.60,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,41.48,41.482000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local corners -3.5,CORNERS_HOME UNDER.3.5,CORNERS_HOME:UNDER_3_5,37.1%,0.371200,2.69,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,53.12,53.116000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita goles +2.5,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY:OVER_2_5,36.8%,0.367900,2.72,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,52.79,52.790000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,36.5%,0.365300,2.74,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,81.53,81.526000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL:UNDER_26_5,36.4%,0.364100,2.75,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,39.41,39.411000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita goles -1.5,TEAM_TOTAL_AWAY UNDER.1.5,TEAM_TOTAL_AWAY:UNDER_1_5,36.3%,0.363200,2.75,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,52.32,52.322000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,CARDS_TOTALS:OVER_3_5,35.3%,0.352800,2.83,,,,,,1.82,-0.36,-0.357900,-1.01,0.64,Sin cuota/EV,EV negativo Betano,Solo modelo,3,45.55,45.551000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Corners total -7.5,CORNERS_TOTALS UNDER.7.5,CORNERS_TOTALS:UNDER_7_5,34.4%,0.343800,2.91,,,,,,2.60,-0.11,-0.106100,-0.31,0.89,Sin cuota/EV,EV negativo Betano,Solo modelo,6,70.68,70.677000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,34.2%,0.342300,2.92,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,50.23,50.230000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita corners +5.5,CORNERS_AWAY OVER.5.5,CORNERS_AWAY:OVER_5_5,29.7%,0.297100,3.37,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,45.71,45.707000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,BTTS no,BTTS NO,BTTS:NO,29.0%,0.290200,3.45,1.22,-0.65,-0.646000,-2.23,0.35,2.15,-0.38,-0.376100,-1.30,0.62,EV negativo,EV negativo Betano,Evitar,8,40.37,40.371000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,Gana local,1X2 HOME,1X2:HOME,29.0%,0.289900,3.45,1.95,-0.43,-0.434700,-1.50,0.57,2.90,-0.16,-0.159300,-0.55,0.84,EV negativo,EV negativo Betano,Evitar,7,42.62,42.618000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL:UNDER_8_5,28.0%,0.279500,3.58,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,30.95,30.946000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Corners total +10.5,CORNERS_TOTALS OVER.10.5,CORNERS_TOTALS:OVER_10_5,27.5%,0.274500,3.64,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,57.45,57.446000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,Goles -2.5,TOTALS UNDER.2.5,TOTALS:UNDER_2_5,27.2%,0.271500,3.68,1.20,-0.67,-0.674200,-2.48,0.33,2.00,-0.46,-0.457000,-1.68,0.54,EV negativo,EV negativo Betano,Evitar,8,36.84,36.841000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local corners +5.5,CORNERS_HOME OVER.5.5,CORNERS_HOME:OVER_5_5,26.9%,0.268900,3.72,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,42.89,42.892000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,CARDS_AWAY:UNDER_0_5,26.4%,0.263700,3.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,29.37,29.369000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local tarjetas +2.5,CARDS_HOME OVER.2.5,CARDS_HOME:OVER_2_5,23.4%,0.234100,4.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,26.41,26.409000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,23.1%,0.230900,4.33,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,26.09,26.091000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local goles +2.5,TEAM_TOTAL_HOME OVER.2.5,TEAM_TOTAL_HOME:OVER_2_5,22.2%,0.221700,4.51,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,38.17,38.168000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,Empate,1X2 DRAW,1X2:DRAW,20.6%,0.206300,4.85,4.80,-0.01,-0.009700,-0.05,0.99,3.45,-0.29,-0.288300,-1.40,0.71,EV negativo,EV negativo Betano,Equilibrado,7,58.84,58.842000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local goles -0.5,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME:UNDER_0_5,19.8%,0.198300,5.04,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,35.83,35.829000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,CARDS_HOME:UNDER_0_5,18.9%,0.188800,5.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,21.88,21.881000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,Betano,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,CARDS_TOTALS:OVER_4_5,18.5%,0.184700,5.41,,,,,,2.57,-0.53,-0.525300,-2.84,0.47,Sin cuota/EV,EV negativo Betano,Solo modelo,3,26.07,26.069000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Corners total +11.5,CORNERS_TOTALS OVER.11.5,CORNERS_TOTALS:OVER_11_5,18.1%,0.181100,5.52,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,48.11,48.114000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL:UNDER_7_5,17.8%,0.178500,5.60,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,20.86,20.855000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,,,Visita corners +6.5,CORNERS_AWAY OVER.6.5,CORNERS_AWAY:OVER_6_5,16.9%,0.168900,5.92,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,32.90,32.895000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
2026-09-18,13:45,Monza vs Sassuolo,William Hill,Betano,1T -0.5,FIRST_HALF_TOTALS UNDER.0.5,FIRST_HALF_TOTALS:UNDER_0_5,16.0%,0.159900,6.26,3.20,-0.49,-0.488500,-3.06,0.51,2.87,-0.54,-0.541100,-3.39,0.46,EV negativo,EV negativo Betano,Evitar,5,12.54,12.535000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/ac-monza-us-sassuolo-calcio/91542711/,torneo actual,torneo actual,3,4.0,8.0,2026-09-06 · Serie A · Parma 1-1 Monza (E); 2026-08-29 · Serie A · Monza 2-3 Udinese (P); 2026-08-22 · Serie A · Inter 4-1 Monza (P),torneo actual,3,5.0,5.0,2026-09-06 · Serie A · Bologna 2-2 Sassuolo (E); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (G); 2026-08-23 · Serie A · Atalanta 2-1 Sassuolo (P)
