fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-14,11:30,Torino vs AS Roma,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,93.7%,0.937200,1.07,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,109.72,109.722000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,93.5%,0.935200,1.07,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,96.52,96.518000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,93.0%,0.930100,1.07,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,123.01,123.013000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,92.0%,0.919700,1.09,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,94.97,94.970000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,Betano,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,91.7%,0.916800,1.09,,,,,,1.13,0.04,0.036000,0.04,1.04,Sin cuota/EV,EV positivo Betano,Solo modelo,4,116.25,116.253000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,DOUBLE_CHANCE:X2,88.5%,0.885100,1.13,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,133.51,133.513000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL OVER.6.5,SHOTS_ON_TARGET_TOTAL:OVER_6_5,88.0%,0.880000,1.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,91.00,91.004000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,87.6%,0.876100,1.14,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,117.61,117.613000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Local corners -4.5,CORNERS_HOME UNDER.4.5,CORNERS_HOME:UNDER_4_5,86.8%,0.867900,1.15,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,102.78,102.785000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,86.5%,0.865300,1.16,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,89.53,89.529000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,Betano,DNB visita,DRAW_NO_BET AWAY,DRAW_NO_BET:AWAY,86.3%,0.862700,1.16,,,,,,1.21,0.04,0.043900,0.05,1.04,Sin cuota/EV,EV positivo Betano,Solo modelo,9,139.98,139.977000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,William Hill,Betano,Goles +1.5,TOTALS OVER.1.5,TOTALS:OVER_1_5,85.2%,0.852000,1.17,2.00,0.70,0.704000,0.83,1.70,1.26,0.07,0.073500,0.09,1.07,EV positivo,EV positivo Betano,Seguro,10,162.05,162.050000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Tarjetas total -2.5,CARDS_TOTALS UNDER.2.5,CARDS_TOTALS:UNDER_2_5,84.9%,0.849400,1.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,92.94,92.945000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,83.7%,0.836900,1.20,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,128.69,128.693000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Visita corners -6.5,CORNERS_AWAY UNDER.6.5,CORNERS_AWAY:UNDER_6_5,80.9%,0.809100,1.24,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,96.91,96.908000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,Betano,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,CORNERS_TOTALS:UNDER_9_5,79.5%,0.795100,1.26,,,,,,1.42,0.13,0.129000,0.16,1.13,Sin cuota/EV,EV positivo Betano,Solo modelo,6,119.58,119.577000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,79.4%,0.794400,1.26,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,82.44,82.445000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,77.3%,0.772700,1.29,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,93.27,93.274000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,76.0%,0.759600,1.32,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,78.96,78.963000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,73.6%,0.735900,1.36,1.44,0.06,0.059800,0.08,1.06,1.47,0.08,0.081800,0.11,1.08,EV positivo,EV positivo Betano,Equilibrado,5,108.98,108.979000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Visita tarjetas -1.5,CARDS_AWAY UNDER.1.5,CARDS_AWAY:UNDER_1_5,73.6%,0.735800,1.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,76.58,76.576000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,William Hill,Betano,Gana visita,1X2 AWAY,1X2:AWAY,72.2%,0.722100,1.39,1.75,0.26,0.263600,0.37,1.26,1.57,0.13,0.133700,0.18,1.13,EV positivo,EV positivo Betano,Valor,7,124.09,124.089000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Local corners -3.5,CORNERS_HOME UNDER.3.5,CORNERS_HOME:UNDER_3_5,72.2%,0.721500,1.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,88.15,88.146000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Local tarjetas -0.5,CARDS_HOME UNDER.0.5,CARDS_HOME:UNDER_0_5,71.7%,0.716800,1.40,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,74.68,74.677000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,Betano,Visita goles +1.5,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY:OVER_1_5,71.2%,0.711600,1.41,,,,,,1.62,0.15,0.152800,0.21,1.15,Sin cuota/EV,EV positivo Betano,Solo modelo,4,97.60,97.601000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,68.6%,0.685700,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,71.57,71.567000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
2026-09-14,11:30,Torino vs AS Roma,,,Visita corners +3.5,CORNERS_AWAY OVER.3.5,CORNERS_AWAY:OVER_3_5,68.5%,0.685100,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,84.51,84.509000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/torino-fc-as-roma/91542708/,torneo actual,torneo actual,3,4.0,5.0,2026-09-05 · Serie A · Fiorentina 1-2 Torino (G); 2026-08-29 · Serie A · Sassuolo 2-1 Torino (P); 2026-08-23 · Serie A · Torino 1-2 AC Milan (P),torneo actual,3,10.0,1.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G)
